intid,main_street,cross_street,longitude,latitude,description
1671823054214,4TH,MARKET,-85.7567904597133,38.2552374424917,4TH @ MARKET
1672738455899,LIBERTY,7TH,-85.7621255415506,38.2536114698958,LIBERTY @ 7TH
1673223053845,4TH,LIBERTY,-85.7571557284034,38.2530765693912,4TH @ LIBERTY
1674018857012,8TH,MUHAMMAD ALI,-85.7641153464397,38.2518681757445,8TH @ MUHAMMAD ALI
1674723057012,4TH,MUHAMMAD ALI,-85.7574916691659,38.2511397307659,4TH @ MUHAMMAD ALI
1676922233326,1ST,JEFFERSON,-85.7520540465145,38.2532977197414,1ST @ JEFFERSON
1677007073326,BROOK,JEFFERSON,-85.7504029203978,38.2531163979596,BROOK @ JEFFERSON
1677858727012,2ND,MUHAMMAD ALI,-85.7542746237195,38.2507873709086,2ND @ MUHAMMAD ALI
1678107077011,BROOK,MUHAMMAD ALI,-85.7515576333132,38.2504919908082,BROOK @ MUHAMMAD ALI
1678841396565,MAIN,12TH,-85.7697681682625,38.2580812154326,MAIN @ 12TH
1682518997012,11TH,MUHAMMAD ALI,-85.7690727451083,38.2524143558986,11TH @ MUHAMMAD ALI
753,FERN VALLEY,JEANINE,-85.6885470134708,38.1578636108107,FERN VALLEY @ JEANINE
1811817155144,DURRETT,PRESTON,-85.7241927006401,38.1863382430675,DURRETT @ PRESTON
1827051449998,PRESTON,I 65 RAMP,-85.7172274614772,38.1789070658932,PRESTON @ I 65 RAMP
1836907116392,BROOKLINE,TAYLOR,-85.7825733919714,38.1750928191835,BROOKLINE @ TAYLOR
1841600525144,ALDER,PRESTON,-85.712739921356,38.1746708677713,ALDER @ PRESTON
758,INDIAN,POPLAR LEVEL,-85.6849316990223,38.17158347747,INDIAN @ POPLAR LEVEL
1863331676438,INVERNESS,3RD,-85.7687348522254,38.1674091911329,INVERNESS @ 3RD
1878441634328,MANSLICK,MELODY,-85.797947939551,38.1604851505418,MANSLICK @ MELODY
1899545536440,NEW CUT,3RD STREET,-85.7752624604412,38.1458222590143,NEW CUT @ 3RD STREET
1926144064815,MINOR,OUTER,-85.697122498963,38.1361954946134,MINOR @ OUTER
1976421114535,FAIRDALE,NATIONAL,-85.7477348792727,38.1125790028848,FAIRDALE @ NATIONAL
2006109646392,CARLISLE,TAYLOR,-85.7831061748086,38.1941710094847,CARLISLE @ TAYLOR
2027407304939,BRUCE,PALATKA,-85.7845870067457,38.1519390079539,BRUCE @ PALATKA
2067821902594,FERN VALLEY,GRADE,-85.7319095416391,38.1571697842908,FERN VALLEY @ GRADE
2078045356068,NATIONAL,SOUTHSIDE,-85.7656264978163,38.1525361150164,NATIONAL @ SOUTHSIDE
2079749396068,PALATKA,SOUTHSIDE,-85.7717546991732,38.1487486352877,PALATKA @ SOUTHSIDE
2100313423034,CRITTENDEN,HURON,-85.7509109335445,38.1940268624609,CRITTENDEN @ HURON
2182216123969,DIXIE,LOWER HUNTERS,-85.8345669873011,38.1561302304832,DIXIE @ LOWER HUNTERS
2226116123355,DIXIE,JOHNSONTOWN,-85.8556941135605,38.1212128387791,DIXIE @ JOHNSONTOWN
2239111471612,CITATION,DIXIE,-85.8625182396383,38.1132928718707,CITATION @ DIXIE
2295205511612,BLANTON,DIXIE,-85.8340021799741,38.1573664174612,BLANTON @ DIXIE
2298216125808,DIXIE,ST PAULS CHURCH,-85.8369317712681,38.1506123715058,DIXIE @ ST PAULS CHURCH
2302505515780,BLANTON,ST ANDREWS CHURCH,-85.8194032200223,38.1518190083912,BLANTON @ ST ANDREWS CHURCH
2317316125018,DIXIE,PENDLETON,-85.8865674044476,38.0623033376878,DIXIE @ PENDLETON
2369016125560,DIXIE,ROCKFORD,-85.8233288395305,38.1743373014829,DIXIE @ ROCKFORD
995464719E701,OAK,9TH STREET RAMP,-85.7678366763655,38.2357241905174,OAK @ 9TH STREET RAMP
27931E9179125,PORTER,HURSTBOURNE,-85.5797992716728,38.2560321290784,PORTER @ HURSTBOURNE
28185E9857435,LOUIS COLEMAN JR,YOUNG,-85.8118342323617,38.2302843770457,LOUIS COLEMAN JR @ YOUNG
781,PROGRESS,BUECHEL BANK,-85.6515522150405,38.1781051261895,PROGRESS @ BUECHEL BANK
1515703954718,BARRET,OAK,-85.7276569854752,38.235737845784,BARRET @ OAK
1524400893838,ALTA VISTA,LEXINGTON,-85.68790093791,38.2453764179022,ALTA VISTA @ LEXINGTON
1542316127057,DIXIE,WATHEN,-85.7952666098518,38.2164695178028,DIXIE @ WATHEN
1544510416392,CENTRAL,TAYLOR,-85.7761945356168,38.2063366541304,CENTRAL @ TAYLOR
1545210412305,CENTRAL,4TH,-85.7655685340343,38.205159724976,CENTRAL @ 4TH
1553404171113,BAXTER,CHESTNUT,-85.7329419211339,38.2512029949243,BAXTER @ CHESTNUT
1553804173844,BAXTER,LIBERTY,-85.7317104926643,38.2497806431558,BAXTER @ LIBERTY
1555507025899,BROADWAY,7TH,-85.7633792216722,38.2464488529463,BROADWAY @ 7TH
1556007022305,BROADWAY,4TH,-85.7583845237219,38.2460867161714,BROADWAY @ 4TH
1568850515144,PHILLIPS,PRESTON,-85.7316132130084,38.197660260452,PHILLIPS @ PRESTON
1587203841665,BARDSTOWN,DOUGLASS,-85.693947774154,38.2245780367361,BARDSTOWN @ DOUGLASS
1617807742933,BURNETT,HILL,-85.7508968445595,38.2259746746852,BURNETT @ HILL
1628306572254,BRECKINRIDGE,FLOYD,-85.7504709814239,38.2409654034291,BRECKINRIDGE @ FLOYD
1629106573292,BRECKINRIDGE,JACKSON,-85.7463969463564,38.2405307150882,BRECKINRIDGE @ JACKSON
1633922543531,FLOYD,KENTUCKY,-85.7509939007007,38.2380025546322,FLOYD @ KENTUCKY
1634335315143,KENTUCKY,PRESTON,-85.7488354075666,38.2377692036129,KENTUCKY @ PRESTON
1636303955781,BARRET,ST ANTHONY,-85.732439444727,38.2418785193338,BARRET @ ST ANTHONY
1639732923844,JACKSON,LIBERTY,-85.7445699001732,38.2511199108463,JACKSON @ LIBERTY
1639927963844,HANCOCK,LIBERTY,-85.7425501955323,38.2509002864775,HANCOCK @ LIBERTY
1648007015937,BROADWAY,SHELBY,-85.7395146769482,38.24468590423,BROADWAY @ SHELBY
1657223235117,FRANKFORT,POPE,-85.7166628004897,38.2568060913674,FRANKFORT @ POPE
1664906582207,BRECKINRIDGE,5TH,-85.7605904164878,38.2420553582947,BRECKINRIDGE @ 5TH
1669433276438,JEFFERSON,3RD,-85.7553759519779,38.2536621000608,JEFFERSON @ 3RD
1670418844139,8TH,MAIN,-85.7631551530405,38.2573512287977,8TH @ MAIN
1670541395898,MAIN,7TH,-85.7614924974142,38.2571657488114,MAIN @ 7TH
1671622074214,5TH,MARKET,-85.7584285033636,38.2554145525189,5TH @ MARKET
1672218853327,8TH,JEFFERSON,-85.7636335908327,38.2545710186552,8TH @ JEFFERSON
1676407074213,BROOK,MARKET,-85.7501508620962,38.2545079256253,BROOK @ MARKET
1688142146207,MARKET,ROY WILKINS,-85.7650343063766,38.2561435243598,MARKET @ ROY WILKINS
1688333276207,JEFFERSON,ROY WILKINS,-85.7651241953695,38.2547342396409,JEFFERSON @ ROY WILKINS
1697810117212,CATALPA,WILSON,-85.8023680847473,38.2316037610824,CATALPA @ WILSON
1718203706447,BANK,35TH,-85.8043247708321,38.2724034338948,BANK @ 35TH
1738810262651,CECIL,GREENWOOD,-85.8211122612106,38.2441892436625,CECIL @ GREENWOOD
1775160516052,SOUTHERN HEIGHTS,SOUTHERN,-85.7667094785143,38.1892431589077,SOUTHERN HEIGHTS @ SOUTHERN
1780160527175,SOUTHERN,WHITNEY,-85.76678200109,38.1939484203144,SOUTHERN @ WHITNEY
1804213429995,CRITTENDEN,I 264 RAMP,-85.7507207266029,38.1886702091766,CRITTENDEN @ I 264 RAMP
1818825275123,GILMORE,POPLAR LEVEL,-85.698306021098,38.1827267088912,GILMORE @ POPLAR LEVEL
1824505722766,BLUEGRASS,HOBART,-85.7988541644191,38.1789431922217,BLUEGRASS @ HOBART
1853360576438,SOUTHLAND,3RD,-85.7680049840775,38.1714845851568,SOUTHLAND @ 3RD
1854560576068,SOUTHLAND,SOUTHSIDE,-85.7647199101029,38.1711457926272,SOUTHLAND @ SOUTHSIDE
1862231495144,INDIAN,PRESTON,-85.7065817155142,38.1687640555731,INDIAN @ PRESTON
1915345354696,NATIONAL,PATRICK HENRY,-85.7538139632808,38.139271631228,NATIONAL @ PATRICK HENRY
1943725944815,GRADE,OUTER,-85.7371124399381,38.1299521486613,GRADE @ OUTER
1984051449996,PRESTON,I 265 RAMP,-85.6745217710657,38.10869278644,PRESTON @ I 265 RAMP
2008763929995,TAYLOR,I 264 RAMP,-85.7834315238713,38.1895509351831,TAYLOR @ I 264 RAMP
2015313424548,CRITTENDEN,NEVADA,-85.7503526766883,38.1831879582788,CRITTENDEN @ NEVADA
2053213824815,CANDLEWORTH,OUTER,-85.7819466845038,38.126663122155,CANDLEWORTH @ OUTER
206552594F275,GRADE,WORLDPORT,-85.725139777351,38.1588550498996,GRADE @ WORLDPORT
2092849655900,PARK,7TH STREET,-85.8053282506889,38.193618878733,PARK @ 7TH STREET
2111325564535,GLENGARRY,NATIONAL,-85.7484753594621,38.1236385968603,GLENGARRY @ NATIONAL
2180739696709,LOWER HUNTERS,UPPER HUNTERS,-85.8476904566373,38.1578358620362,LOWER HUNTERS @ UPPER HUNTERS
2294626535780,GREENWOOD,ST ANDREWS CHURCH,-85.8395884930818,38.1434911020982,GREENWOOD @ ST ANDREWS CHURCH
2310201870396,ASHBY,BARRETT,-85.8696549926643,38.1029709028575,ASHBY @ BARRETT
2350426536012,GREENWOOD,SKY BLUE,-85.8519960646138,38.1440347890491,GREENWOOD @ SKY BLUE
275218324E664,GREENBELT,RAGGARD,-85.8712449709051,38.1746068349223,GREENBELT @ RAGGARD
28192E9856282,LOUIS COLEMAN JR,SOUTHERN,-85.8115258423038,38.2323582624632,LOUIS COLEMAN JR @ SOUTHERN
31628954763,WOODED FALLS,OLD SHELBYVILLE,-85.5232785460581,38.2448226343766,WOODED FALLS @ OLD SHELBYVILLE
1062D572D638,WYNMEADE,WINCHESTER ACRES,-85.5250490665711,38.2880376487381,WYNMEADE @ WINCHESTER ACRES
1512803950657,BARRET,BRECKINRIDGE,-85.7311981915335,38.2402861023121,BARRET @ BRECKINRIDGE
1518218354591,EASTERN,NORRIS,-85.7115837138719,38.2307598286043,EASTERN @ NORRIS
1520111852323,CLIFTON,FRANKFORT,-85.7061337902667,38.2536157784161,CLIFTON @ FRANKFORT
1541351236391,POPLAR LEVEL,TAYLOR,-85.7080402776065,38.199235323138,POPLAR LEVEL @ TAYLOR
1553209243326,CAMPBELL,JEFFERSON,-85.7362656900778,38.251583255182,CAMPBELL @ JEFFERSON
1554907026413,BROADWAY,10TH,-85.7683267219946,38.2471123868248,BROADWAY @ 10TH
1555441285899,MAGAZINE,7TH,-85.7630776115559,38.2481968448912,MAGAZINE @ 7TH
1556307025872,BROADWAY,2ND,-85.7550519834368,38.2458444362537,BROADWAY @ 2ND
1574506371835,BRADLEY,EASTERN,-85.7470787672138,38.2124722103827,BRADLEY @ EASTERN
1576533446438,CARDINAL,3RD,-85.76118180063,38.2205603624917,CARDINAL @ 3RD
1576633445872,CARDINAL,2ND,-85.7597905443541,38.2204111775829,CARDINAL @ 2ND
1580316124965,DIXIE,PARK,-85.8064559050331,38.1945188253053,DIXIE @ PARK
1606011003932,CHEROKEE,LONGEST,-85.7140836106097,38.2361808869748,CHEROKEE @ LONGEST
1628806575143,BRECKINRIDGE,PRESTON,-85.7483254843401,38.2407334197885,BRECKINRIDGE @ PRESTON
1633507073531,BROOK,KENTUCKY,-85.7530132297299,38.2382199774869,BROOK @ KENTUCKY
1638411674213,CLAY,MARKET,-85.7400527897801,38.2534105955312,CLAY @ MARKET
1638733265143,JEFFERSON,PRESTON,-85.7463421883186,38.2526842784203,JEFFERSON @ PRESTON
1641511677011,CLAY,MUHAMMAD ALI,-85.7407669479042,38.24932604699,CLAY @ MUHAMMAD ALI
1642326735872,GUTHRIE,2ND,-85.7544469869669,38.2497042024296,GUTHRIE @ 2ND
1643811133292,CHESTNUT,JACKSON,-85.74518012611,38.2475826733586,CHESTNUT @ JACKSON
1645209241113,CAMPBELL,CHESTNUT,-85.7371089997912,38.2466958314874,CAMPBELL @ CHESTNUT
1647607013292,BROADWAY,JACKSON,-85.7456009093798,38.2451433153416,BROADWAY @ JACKSON
1659704702323,BELLAIRE,FRANKFORT,-85.7102744533241,38.2547427808335,BELLAIRE @ FRANKFORT
1669723045529,4TH,RIVER,-85.7562452961773,38.2586967493374,4TH @ RIVER
1671542146009,MARKET,6TH,-85.7600848962286,38.25559432046,MARKET @ 6TH
1672333275899,JEFFERSON,7TH,-85.761981033256,38.2543866170473,JEFFERSON @ 7TH
1672433276009,JEFFERSON,6TH,-85.760325965402,38.2542066874842,JEFFERSON @ 6TH
1676322234213,1ST,MARKET,-85.7518089796182,38.2546889897957,1ST @ MARKET
1677322233844,1ST,LIBERTY,-85.7522005840999,38.2525314857257,1ST @ LIBERTY
1683511141899,CHESTNUT,11TH,-85.7694597431906,38.2502281812263,CHESTNUT @ 11TH
1708451296583,PORTLAND,26TH,-85.7903740791487,38.2712175947703,PORTLAND @ 26TH
1734207021026,BROADWAY,CECIL,-85.8213708993251,38.2503492157856,BROADWAY @ CECIL
1736610262482,CECIL,GARLAND,-85.8208657961424,38.2469025765586,CECIL @ GARLAND
1779964387175,3RD,WHITNEY,-85.7649629181214,38.1939734229205,3RD @ WHITNEY
1793022506052,FLORENCE,SOUTHERN,-85.7667270286058,38.1911473425909,FLORENCE @ SOUTHERN
1798616122488,DIXIE,GARRS,-85.8099819127408,38.1894041779008,DIXIE @ GARRS
1799513584163,CRUMS,MANSLICK,-85.801232926941,38.1892261732276,CRUMS @ MANSLICK
1801260516438,SOUTHERN HEIGHTS,3RD,-85.7648814947348,38.1891693660976,SOUTHERN HEIGHTS @ 3RD
1824225945144,GRADE,PRESTON,-85.7184609825157,38.1800975486793,GRADE @ PRESTON
182435123D568,POPLAR LEVEL,POPLAR PLACE,-85.6941992272307,38.1803955727297,POPLAR LEVEL @ POPLAR PLACE
880,POPLAR LEVEL,PRODUCE,-85.691935954013,38.1791903630664,POPLAR LEVEL @ PRODUCE
1831164386602,3RD,TENNY,-85.7670535183585,38.1769250466879,3RD @ TENNY
882,POPLAR LEVEL,RANGELAND,-85.6817420064699,38.1672777552962,POPLAR LEVEL @ RANGELAND
1878522725144,FOREST,PRESTON,-85.6992487979043,38.1608787429751,FOREST @ PRESTON
196184553E918,NEW CUT,KY-841 RAMP,-85.7769894867965,38.1216755209753,NEW CUT @ KY-841 RAMP
2013864387102,3RD,WELLINGTON,-85.7658114145443,38.1839160252307,3RD @ WELLINGTON
2036919554535,ENTERPRISE,NATIONAL,-85.7594380482144,38.1473709694072,ENTERPRISE @ NATIONAL
2042604044552,BASHFORD MANOR,NEWBURG,-85.6791630661569,38.1953458583053,BASHFORD MANOR @ NEWBURG
2101313429995,CRITTENDEN,I 264 RAMP,-85.7508923927152,38.1914016414994,CRITTENDEN @ I 264 RAMP
2219120128324,TRADE PORT,GREENBELT,-85.8931213693837,38.1254473596045,TRADE PORT @ GREENBELT
2230561798401,STONESTREET,VALLEY COLLEGE,-85.8444058940827,38.1180099375917,STONESTREET @ VALLEY COLLEGE
2247064406826,3RD STREET,VALLEY STATION,-85.8415069040956,38.1072977630214,3RD STREET @ VALLEY STATION
2309216126826,DIXIE,VALLEY STATION,-85.8667212432688,38.1076533287423,DIXIE @ VALLEY STATION
2310816111612,DIXIE GARDEN,DIXIE,-85.8719263203064,38.0990503208774,DIXIE GARDEN @ DIXIE
2365526215560,GRASTON,ROCKFORD,-85.8349460727896,38.1760168170351,GRASTON @ ROCKFORD
2422642808339,MCCAWLEY,JEFFERSON,-85.6747312096934,38.1438005647582,MCCAWLEY @ JEFFERSON
2943159508963,SHERBURN,BOWLING,-85.6283962205637,38.2451770000963,SHERBURN @ BOWLING
173810539996,CHAMBERLAIN,I 265 RAMP,-85.5405188678222,38.2954434230156,CHAMBERLAIN @ I 265 RAMP
376403844951,BARDSTOWN,PARIS,-85.6633791046314,38.2011732745334,BARDSTOWN @ PARIS
1506413741698,CYPRESS,DUMESNIL,-85.797744784683,38.2365329590586,CYPRESS @ DUMESNIL
1515203953531,BARRET,KENTUCKY,-85.7282673741924,38.2365162665151,BARRET @ KENTUCKY
1528805056392,BERRY,TAYLOR,-85.7829607265772,38.196267267542,BERRY @ TAYLOR
1552033513352,E MAIN ST,S JOHNSON ST,-85.7312820303935,38.2538742118841,E MAIN ST @ S JOHNSON ST
1553333267101,JEFFERSON,WENZEL,-85.7342473208229,38.2513643252194,JEFFERSON @ WENZEL
1555607026009,BROADWAY,6TH,-85.7617219163214,38.2463309016841,BROADWAY @ 6TH
1555807022207,BROADWAY,5TH,-85.7600512517023,38.2462085029674,BROADWAY @ 5TH
1556107026438,BROADWAY,3RD,-85.7567208512497,38.2459650378868,BROADWAY @ 3RD
1556204174996,BAXTER,PAYNE,-85.7289625044851,38.2462446939883,BAXTER @ PAYNE
1558511146438,CHESTNUT,3RD,-85.7562270611137,38.2487706498669,CHESTNUT @ 3RD
1561611145899,CHESTNUT,7TH,-85.7628448697425,38.2495000980494,CHESTNUT @ 7TH
1579316123103,DIXIE,NOBEL,-85.8047154776193,38.1971030545058,DIXIE @ NOBEL
1593604232323,BAYLY,FRANKFORT,-85.6929954371634,38.2546525207479,BAYLY @ FRANKFORT
1601310992663,CHEROKEE,GRINSTEAD,-85.7052780131753,38.2433242037739,CHEROKEE @ GRINSTEAD
1615622544129,FLOYD,MAGNOLIA,-85.7527142826632,38.2282299319199,FLOYD @ MAGNOLIA
1618622542933,FLOYD,HILL,-85.7533209091857,38.2248626146733,FLOYD @ HILL
1634532923531,JACKSON,KENTUCKY,-85.7469074236173,38.2375687325887,JACKSON @ KENTUCKY
1635011673531,CLAY,KENTUCKY,-85.7428684033453,38.2371542442672,CLAY @ KENTUCKY
1639433265937,JEFFERSON,SHELBY,-85.7382863286053,38.2518060728307,JEFFERSON @ SHELBY
1640338445937,LIBERTY,SHELBY,-85.7385186355886,38.2504597931911,LIBERTY @ SHELBY
1643611135143,CHESTNUT,PRESTON,-85.747197500557,38.2477986799431,CHESTNUT @ PRESTON
1647507015143,BROADWAY,PRESTON,-85.7475898264139,38.2452915344732,BROADWAY @ PRESTON
1647907011167,BROADWAY,CLAY,-85.7415415255832,38.2448383767288,BROADWAY @ CLAY
1648503950701,BARRET,BROADWAY,-85.7339639246475,38.2442701215414,BARRET @ BROADWAY
1665718853532,8TH,KENTUCKY,-85.7661622802901,38.2402081281336,8TH @ KENTUCKY
1673001673845,ARMORY,LIBERTY,-85.759564727711,38.2533370059601,ARMORY @ LIBERTY
1674260097012,6TH,MUHAMMAD ALI,-85.7608061007005,38.2515038772012,6TH @ MUHAMMAD ALI
1677238455872,LIBERTY,2ND,-85.7539258032954,38.2527140833892,LIBERTY @ 2ND
1678022237011,1ST,MUHAMMAD ALI,-85.752528033464,38.2505988058887,1ST @ MUHAMMAD ALI
1678586188619,BINGHAM,WITHERSPOON,-85.7503955151388,38.2576467150388,BINGHAM @ WITHERSPOON
1679442146442,MARKET,13TH,-85.7716655416404,38.2568741960435,MARKET @ 13TH
1680033276442,JEFFERSON,13TH,-85.7719450331877,38.2554815730103,JEFFERSON @ 13TH
1687841394568,MAIN,9TH,-85.7648035251488,38.2575403068728,MAIN @ 9TH
1688662077012,ROY WILKINS,MUHAMMAD ALI,-85.7656029384903,38.2520354627589,ROY WILKINS @ MUHAMMAD ALI
1747509345394,CANE RUN,RALPH,-85.8254916864101,38.2083596476634,CANE RUN @ RALPH
1767709349995,CANE RUN,I 264 RAMP,-85.8268755669023,38.2072903681798,CANE RUN @ I 264 RAMP
1767909349995,CANE RUN,I 264 RAMP,-85.8286285738975,38.2059708757052,CANE RUN @ I 264 RAMP
177554553E918,NEW CUT,KY-841 RAMP,-85.7772065479697,38.1193462072539,NEW CUT @ KY-841 RAMP
938,FERN VALLEY,PRESTON,-85.6969658815833,38.1568493976473,FERN VALLEY @ PRESTON
1819901254163,ANNA,MANSLICK,-85.7991984734601,38.1812631197405,ANNA @ MANSLICK
940,PRESTON,VINEWOOD,-85.7041317384413,38.1664561721513,PRESTON @ VINEWOOD
1895547265144,OAKLAWN,PRESTON,-85.6924803386361,38.1488069117624,OAKLAWN @ PRESTON
1926948156797,OUTER,LAUREL RIDGE,-85.6737502311015,38.1379442994898,OUTER @ LAUREL RIDGE
1943248159998,OUTER,I 65 RAMP,-85.7023003366113,38.136723331654,OUTER @ I 65 RAMP
2014564387292,3RD,WOODLAWN,-85.766223751997,38.1815760423274,3RD @ WOODLAWN
211074535E918,NATIONAL,KY-841 RAMP,-85.748165237552,38.1192782096578,NATIONAL @ KY-841 RAMP
2224333556641,JOHNSONTOWN,TERRY,-85.8747405272069,38.1217364927443,JOHNSONTOWN @ TERRY
2292116127255,DIXIE,WITTEN,-85.8532142163843,38.1241899920172,DIXIE @ WITTEN
2302909346641,CANE RUN,TERRY,-85.8619478472374,38.1781242929359,CANE RUN @ TERRY
231481612D469,DIXIE,LANDSTAR,-85.8852735972213,38.0657528039355,DIXIE @ LANDSTAR
2350126536641,GREENWOOD,TERRY,-85.8718716054075,38.1447265525084,GREENWOOD @ TERRY
2368208340934,BRIDWELL,CANE RUN,-85.8593720034909,38.1798989115798,BRIDWELL @ CANE RUN
2470010416438,CENTRAL,3RD,-85.7639503327732,38.2047539201787,CENTRAL @ 3RD
953,FERN VALLEY,JEFFERSON,-85.6715093288161,38.1569486340182,FERN VALLEY @ JEFFERSON
825251238363,POPLAR LEVEL,FERN VALLEY,-85.6486448216432,38.1584558324897,POPLAR LEVEL @ FERN VALLEY
1542951239995,POPLAR LEVEL,I 264 RAMP,-85.70762098834,38.1955300507042,POPLAR LEVEL @ I 264 RAMP
1551741387100,MAIN,WENZEL,-85.7337586040723,38.2541428158882,MAIN @ WENZEL
1552642135937,MARKET,SHELBY,-85.738037359291,38.2531894613979,MARKET @ SHELBY
1560211661167,E MAIN ST,S CLAY ST,-85.7398112901488,38.2547959559131,E MAIN ST @ S CLAY ST
1562507241993,BROWNSBORO,EWING,-85.7016582339208,38.2583135023084,BROWNSBORO @ EWING
1566925854552,GOLDSMITH,NEWBURG,-85.6849169669158,38.2000981752867,GOLDSMITH @ NEWBURG
1603711002663,CHEROKEE,GRINSTEAD,-85.7195493135919,38.2391855750169,CHEROKEE @ GRINSTEAD
1635135315937,KENTUCKY,SHELBY,-85.7408506545821,38.2369470970938,KENTUCKY @ SHELBY
1638132924213,JACKSON,MARKET,-85.7440877081331,38.2538365731174,JACKSON @ MARKET
1638227964213,HANCOCK,MARKET,-85.7420656387223,38.2536325862591,HANCOCK @ MARKET
1640509243844,CAMPBELL,LIBERTY,-85.7365050113916,38.2502375773097,CAMPBELL @ LIBERTY
1640851437011,PRESTON,MUHAMMAD ALI,-85.7468159269977,38.249984360106,PRESTON @ MUHAMMAD ALI
1641038447101,LIBERTY,WENZEL,-85.734485380235,38.2500190146863,LIBERTY @ WENZEL
1641327967011,HANCOCK,MUHAMMAD ALI,-85.7427887407331,38.249543790217,HANCOCK @ MUHAMMAD ALI
1642411145872,CHESTNUT,2ND,-85.7545707871958,38.2485885962585,CHESTNUT @ 2ND
1643311132254,CHESTNUT,FLOYD,-85.749236182185,38.2480133484121,CHESTNUT @ FLOYD
1645511138536,CHESTNUT,CHESTNUT STREET CONNECTOR,-85.7359988486622,38.2465787242916,CHESTNUT @ CHESTNUT STREET CONNECTOR
1648207010924,BROADWAY,CAMPBELL,-85.7374845029317,38.2445406482305,BROADWAY @ CAMPBELL
1650341385142,MAIN,PRESTON,-85.7458716600606,38.2554491864454,MAIN @ PRESTON
1655123236183,FRANKFORT,STORY,-85.7214702478805,38.2588503626407,FRANKFORT @ STORY
1657823236139,FRANKFORT,STATE,-85.715517633748,38.2564325434087,FRANKFORT @ STATE
1662622042934,15TH,HILL,-85.7801300681897,38.227963276493,15TH @ HILL
1668147195899,OAK,7TH,-85.7650947443548,38.2354597585715,OAK @ 7TH
1668247196009,OAK,6TH,-85.763651304534,38.2353269132304,OAK @ 6TH
1672522073327,5TH,JEFFERSON,-85.7586765246842,38.2540247737531,5TH @ JEFFERSON
1673122073845,5TH,LIBERTY,-85.7588093802853,38.2532528713145,5TH @ LIBERTY
1676007060707,E MAIN ST,N BROOK ST,-85.7499131256242,38.2558977236654,E MAIN ST @ N BROOK ST
1682064427012,13TH,MUHAMMAD ALI,-85.7724209066339,38.2527825450882,13TH @ MUHAMMAD ALI
1682265667012,12TH,MUHAMMAD ALI,-85.7707322251601,38.2525978801313,12TH @ MUHAMMAD ALI
1685718854128,8TH,MAGAZINE,-85.764732103338,38.2483762264182,8TH @ MAGAZINE
1710903706583,BANK,26TH,-85.7909772685379,38.2693333440292,BANK @ 26TH
1768109343588,CANE RUN,KRAMERS,-85.8350031338293,38.2011351410301,CANE RUN @ KRAMERS
1769109342147,CANE RUN,FARNSLEY,-85.8330356140248,38.202622428262,CANE RUN @ FARNSLEY
1791551449995,PRESTON,I 264 RAMP,-85.7277830519999,38.1918496905059,PRESTON @ I 264 RAMP
1792722506438,FLORENCE,3RD,-85.7648969452638,38.1911838169354,FLORENCE @ 3RD
1959101706440,ARNOLDTOWN,3RD STREET,-85.8036031698082,38.1212170398541,ARNOLDTOWN @ 3RD STREET
197234535E918,NATIONAL,KY-841 RAMP,-85.7479769633904,38.1166977252292,NATIONAL @ KY-841 RAMP
1979651449996,PRESTON,I 265 RAMP,-85.6754364165141,38.1118453789544,PRESTON @ I 265 RAMP
2011105256392,BICKNELL,TAYLOR,-85.7837655176979,38.1831162254236,BICKNELL @ TAYLOR
2064121909998,FERN VALLEY,I 65 RAMP,-85.7220614203727,38.1579863649024,FERN VALLEY @ I 65 RAMP
2068101842594,ASHBOTTOM,GRADE,-85.7312898285816,38.1584427954363,ASHBOTTOM @ GRADE
2078845534939,NEW CUT,PALATKA,-85.7763567439422,38.1507989386615,NEW CUT @ PALATKA
2160816126709,DIXIE,UPPER HUNTERS,-85.828483621721,38.1685515779809,DIXIE @ UPPER HUNTERS
2172916124353,DIXIE,MEYERS,-85.8303099157447,38.1649262797445,DIXIE @ MEYERS
2180839696012,LOWER HUNTERS,SKY BLUE,-85.8493385319134,38.1586366075855,LOWER HUNTERS @ SKY BLUE
2186326538324,GREENWOOD,GREENBELT,-85.8864171333817,38.1469475348357,GREENWOOD @ GREENBELT
2259639708324,LOWER RIVER,GREENBELT,-85.8920294734554,38.0982128180782,LOWER RIVER @ GREENBELT
1002,POPLAR LEVEL,JEFFERSON,-85.6713367722744,38.1601097778968,POPLAR LEVEL @ JEFFERSON
290362305D964,4TH,UNITY,-85.7635492641349,38.2166736908784,4TH @ UNITY
1391507742914,BURNETT,HICKORY,-85.7389989104239,38.2227124250573,BURNETT @ HICKORY
1876861456193,STEEDLY,STRAWBERRY,-85.7598344417681,38.1616283183266,STEEDLY @ STRAWBERRY
1558004173017,BAXTER,HULL,-85.7292745489718,38.2466472033004,BAXTER @ HULL
1382703845154,BARDSTOWN,PRINCETON,-85.695511801383,38.225290990082,BARDSTOWN @ PRINCETON
1644922542625,FLOYD,GRAY,-85.7494648291255,38.2467110360756,FLOYD @ GRAY
271840939985,LEPANTO,MADISON,-85.5410530553441,38.2486863850894,LEPANTO @ MADISON
2249901878324,ASHBY,GREENBELT,-85.8943464250364,38.1107512639907,ASHBY @ GREENBELT
440927742901,LYNDON,HERR,-85.6100549715624,38.2652914963466,LYNDON @ HERR
